Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Wallpapers/Send wallpaper button""))",Chrome 121.0.0.0,,,2024-02-21 23:00:33,2024-02-21 23:00:34,"0,618s",PASSED
waitForPageLoad(2),Chrome 121.0.0.0,,,2024-02-21 23:00:34,2024-02-21 23:00:34,"0,025s",PASSED
"setText(findTestObject(""Pop-up Alerts page/Search by title field""), ""TC-46"")",Chrome 121.0.0.0,,,2024-02-21 23:00:34,2024-02-21 23:00:55,"21,753s",PASSED
"verifyElementText(findTestObject(""Pop-up Alerts page/Filtered sent alert""), ""TC-46"")",Chrome 121.0.0.0,,,2024-02-21 23:00:55,2024-02-21 23:00:56,"0,322s",PASSED
,,,,,,,
Test Cases/Video Alerts/Draft Video Alert (TC-47),Chrome 121.0.0.0,,,2024-02-21 23:00:58,2024-02-21 23:01:26,"28,661s",PASSED
"click(findTestObject(""Dashboard Page/Compose alert button expansion""))",Chrome 121.0.0.0,,,2024-02-21 23:00:58,2024-02-21 23:00:58,"0,370s",PASSED
"click(findTestObject(""Dashboard Page/Video Alerts""))",Chrome 121.0.0.0,,,2024-02-21 23:00:58,2024-02-21 23:00:59,"0,616s",PASSED
"verifyElementText(findTestObject(""Wallpapers/Create Wallpaper Header""), ""Create Video Alert"")",Chrome 121.0.0.0,,,2024-02-21 23:00:59,2024-02-21 23:01:01,"2,426s",PASSED
"click(findTestObject(""Video Alert/Videoalert more btn""))",Chrome 121.0.0.0,,,2024-02-21 23:01:01,2024-02-21 23:01:02,"0,321s",PASSED
"callTestCase(findTestCase(""Built-in test cases/Choose recipients""), [:], STOP_ON_FAILURE)",Chrome 121.0.0.0,,,2024-02-21 23:01:02,2024-02-21 23:01:09,"7,512s",PASSED
"setText(findTestObject(""Create Pop-up Alert Page/Alert Title field""), ""TC-47"")",Chrome 121.0.0.0,,,2024-02-21 23:01:09,2024-02-21 23:01:10,"0,842s",PASSED
"verifyElementPresent(findTestObject(""Video Alert/Videoalert upload area""), 2)",Chrome 121.0.0.0,,,2024-02-21 23:01:10,2024-02-21 23:01:10,"0,270s",PASSED
"click(findTestObject(""Video Alert/Select video from the server""))",Chrome 121.0.0.0,,,2024-02-21 23:01:10,2024-02-21 23:01:11,"0,310s",PASSED
"click(findTestObject(""Wallpapers/Select image from server button""))",Chrome 121.0.0.0,,,2024-02-21 23:01:11,2024-02-21 23:01:11,"0,541s",PASSED
"click(findTestObject(""Video alerts/First video from the server""))",Chrome 121.0.0.0,,,2024-02-21 23:01:11,2024-02-21 23:01:12,"0,492s",PASSED
delay(1),Chrome 121.0.0.0,,,2024-02-21 23:01:12,2024-02-21 23:01:13,"1,014s",PASSED
"click(findTestObject(""Video alerts/Video alert description""))",Chrome 121.0.0.0,,,2024-02-21 23:01:13,2024-02-21 23:01:13,"0,333s",PASSED
"setText(findTestObject(""Video alerts/Video alert description""), ""Hello! This is automated Draft video alert from Katalon"")",Chrome 121.0.0.0,,,2024-02-21 23:01:13,2024-02-21 23:01:14,"1,276s",PASSED
"click(findTestObject(""Wallpapers/Save wallpaper button""))",Chrome 121.0.0.0,,,2024-02-21 23:01:14,2024-02-21 23:01:15,"0,558s",PASSED
waitForPageLoad(2),Chrome 121.0.0.0,,,2024-02-21 23:01:15,2024-02-21 23:01:15,"0,009s",PASSED
"click(findTestObject(""Pop-up Alerts page/Draft tab""))",Chrome 121.0.0.0,,,2024-02-21 23:01:15,2024-02-21 23:01:16,"1,122s",PASSED
"setText(findTestObject(""Pop-up Alerts page/Search by title field""), ""TC-47"")",Chrome 121.0.0.0,,,2024-02-21 23:01:16,2024-02-21 23:01:17,"0,998s",PASSED
"verifyElementText(findTestObject(""Pop-up Alerts page/Filtered sent alert""), ""TC-47"")",Chrome 121.0.0.0,,,2024-02-21 23:01:17,2024-02-21 23:01:17,"0,270s",PASSED
"click(findTestObject(""Survey/3dots Actions""))",Chrome 121.0.0.0,,,2024-02-21 23:01:17,2024-02-21 23:01:18,"0,967s",PASSED
"click(findTestObject(""Pop-up Alerts page/Preview Draft alert Actions""))",Chrome 121.0.0.0,,,2024-02-21 23:01:18,2024-02-21 23:01:19,"0,525s",PASSED
"switchToFrame(findTestObject(""Create Pop-up Alert Page/Preview alert iframe""), 2)",Chrome 121.0.0.0,,,2024-02-21 23:01:19,2024-02-21 23:01:20,"1,051s",PASSED
takeFullPageScreenshot([]),Chrome 121.0.0.0,,,2024-02-21 23:01:20,2024-02-21 23:01:20,"0,511s",PASSED
"click(findTestObject(""Create Pop-up Alert Page/close alert preview""))",Chrome 121.0.0.0,,,2024-02-21 23:01:20,2024-02-21 23:01:20,"0,121s",PASSED
switchToDefaultContent(),Chrome 121.0.0.0,,,2024-02-21 23:01:20,2024-02-21 23:01:20,"0,009s",PASSED
"click(findTestObject(""Survey/3dots Actions""))",Chrome 121.0.0.0,,,2024-02-21 23:01:20,2024-02-21 23:01:21,"0,518s",PASSED
"click(findTestObject(""Pop-up Alerts page/Edit Draft alert Actions""))",Chrome 121.0.0.0,,,2024-02-21 23:01:21,2024-02-21 23:01:22,"1,126s",PASSED
"verifyElementText(findTestObject(""Wallpapers/Create Wallpaper Header""), ""Create Video Alert"")",Chrome 121.0.0.0,,,2024-02-21 23:01:22,2024-02-21 23:01:24,"2,136s",PASSED
"click(findTestObject(""Wallpapers/Save wallpaper button""))",Chrome 121.0.0.0,,,2024-02-21 23:01:24,2024-02-21 23:01:24,"0,285s",PASSED
,,,,,,,
Test Cases/Video Alerts/Send Video Alert with advanced settings (TC-48),Chrome 121.0.0.0,,,2024-02-21 23:01:26,2024-02-21 23:01:55,"28,064s",PASSED
"click(findTestObject(""Dashboard Page/Compose alert button expansion""))",Chrome 121.0.0.0,,,2024-02-21 23:01:27,2024-02-21 23:01:27,"0,299s",PASSED
"click(findTestObject(""Dashboard Page/Video Alerts""))",Chrome 121.0.0.0,,,2024-02-21 23:01:27,2024-02-21 23:01:27,"0,585s",PASSED
"verifyElementText(findTestObject(""Wallpapers/Create Wallpaper Header""), ""Create Video Alert"")",Chrome 121.0.0.0,,,2024-02-21 23:01:27,2024-02-21 23:01:30,"2,258s",PASSED
"click(findTestObject(""Video Alert/Videoalert more btn""))",Chrome 121.0.0.0,,,2024-02-21 23:01:30,2024-02-21 23:01:30,"0,335s",PASSED
"callTestCase(findTestCase(""Built-in test cases/Choose recipients""), [:], STOP_ON_FAILURE)",Chrome 121.0.0.0,,,2024-02-21 23:01:30,2024-02-21 23:01:38,"8,027s",PASSED
"setText(findTestObject(""Create Pop-up Alert Page/Alert Title field""), ""TC-48"")",Chrome 121.0.0.0,,,2024-02-21 23:01:38,2024-02-21 23:01:39,"0,892s",PASSED
"verifyElementPresent(findTestObject(""Video Alert/Videoalert upload area""), 2)",Chrome 121.0.0.0,,,2024-02-21 23:01:39,2024-02-21 23:01:39,"0,272s",PASSED
"click(findTestObject(""Video Alert/Select video from the server""))",Chrome 121.0.0.0,,,2024-02-21 23:01:39,2024-02-21 23:01:39,"0,306s",PASSED
